flow_duration,fwd_pkt_count,bwd_pkt_count,mean_pkt_size,iat_mean,pps,flood_score,mac_fill,new_mac_rate,syn_count,label
34.91,0,28647,1511.32,0.000224,4460.37,0.25,0.002,0.16,0,DDoS
34.91,0,28647,1511.32,0.000224,4460.37,0.25,0.002,0.16,0,DDoS
34.91,0,28647,1511.32,0.000224,4460.37,0.25,0.002,0.16,0,DDoS
34.91,0,28647,1511.32,0.000224,4460.37,0.25,0.002,0.16,0,DDoS
34.91,0,28647,1511.32,0.000224,4460.37,0.25,0.002,0.16,0,DDoS
34.91,0,28647,1511.32,0.000224,4460.37,0.25,0.002,0.16,0,DDoS
34.91,0,28647,1511.32,0.000224,4460.37,0.25,0.002,0.16,0,DDoS
34.88,0,28606,1511.04,0.000224,4461.35,0.0,0.002,0.16,0,DDoS
34.88,0,28606,1511.04,0.000224,4461.35,0.0,0.002,0.16,0,DDoS
34.88,0,28606,1511.04,0.000224,4461.35,0.0,0.002,0.16,0,DDoS
34.88,0,28606,1511.04,0.000224,4461.35,0.0,0.002,0.16,0,DDoS
34.88,0,28606,1511.04,0.000224,4461.35,0.0,0.002,0.16,0,DDoS
34.88,0,28606,1511.04,0.000224,4461.35,0.0,0.002,0.16,0,DDoS
34.88,0,28385,1511.26,0.000224,4460.99,0.25,0.002,0.16,0,DDoS
34.88,0,28385,1511.26,0.000224,4460.99,0.25,0.002,0.16,0,DDoS
34.88,0,28385,1511.26,0.000224,4460.99,0.25,0.002,0.16,0,DDoS
34.88,0,28385,1511.26,0.000224,4460.99,0.25,0.002,0.16,0,DDoS
34.88,0,28385,1511.26,0.000224,4460.99,0.25,0.002,0.16,0,DDoS
34.88,0,28385,1511.26,0.000224,4460.99,0.25,0.002,0.16,0,DDoS
34.88,0,28329,1511.14,0.000224,4461.64,0.0,0.002,0.16,0,DDoS
34.88,0,28329,1511.14,0.000224,4461.64,0.0,0.002,0.16,0,DDoS
34.88,0,28329,1511.14,0.000224,4461.64,0.0,0.002,0.16,0,DDoS
34.88,0,28329,1511.14,0.000224,4461.64,0.0,0.002,0.16,0,DDoS
34.88,0,28329,1511.14,0.000224,4461.64,0.0,0.002,0.16,0,DDoS
34.88,0,28329,1511.14,0.000224,4461.64,0.0,0.002,0.16,0,DDoS
34.88,0,28329,1511.14,0.000224,4461.64,0.0,0.002,0.16,0,DDoS
29.97,0,28866,1511.01,0.000224,4461.52,0.25,0.002,0.15,0,DDoS
29.97,0,28866,1511.01,0.000224,4461.52,0.25,0.002,0.15,0,DDoS
29.97,0,28866,1511.01,0.000224,4461.52,0.25,0.002,0.15,0,DDoS
29.97,0,28866,1511.01,0.000224,4461.52,0.25,0.002,0.15,0,DDoS
29.97,0,28866,1511.01,0.000224,4461.52,0.25,0.002,0.15,0,DDoS
29.97,0,28866,1511.01,0.000224,4461.52,0.25,0.002,0.15,0,DDoS
34.91,0,28309,1511.15,0.000224,4460.69,0.25,0.002,0.16,0,DDoS
34.91,0,28309,1511.15,0.000224,4460.69,0.25,0.002,0.16,0,DDoS
34.91,0,28309,1511.15,0.000224,4460.69,0.25,0.002,0.16,0,DDoS
34.91,0,28309,1511.15,0.000224,4460.69,0.25,0.002,0.16,0,DDoS
34.91,0,28309,1511.15,0.000224,4460.69,0.25,0.002,0.16,0,DDoS
34.91,0,28309,1511.15,0.000224,4460.69,0.25,0.002,0.16,0,DDoS
34.91,0,28309,1511.15,0.000224,4460.69,0.25,0.002,0.16,0,DDoS
34.88,0,28359,1511.24,0.000224,4461.23,0.0,0.002,0.16,0,DDoS
34.88,0,28359,1511.24,0.000224,4461.23,0.0,0.002,0.16,0,DDoS
34.88,0,28359,1511.24,0.000224,4461.23,0.0,0.002,0.16,0,DDoS
34.88,0,28359,1511.24,0.000224,4461.23,0.0,0.002,0.16,0,DDoS
34.88,0,28359,1511.24,0.000224,4461.23,0.0,0.002,0.16,0,DDoS
34.88,0,28359,1511.24,0.000224,4461.23,0.0,0.002,0.16,0,DDoS
34.88,0,28541,1511.31,0.000224,4460.47,0.0,0.002,0.16,0,DDoS
34.88,0,28541,1511.31,0.000224,4460.47,0.0,0.002,0.16,0,DDoS
34.88,0,28541,1511.31,0.000224,4460.47,0.0,0.002,0.16,0,DDoS
